Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.A. Mineral Industry,Carbon dioxide,Units,0.03764935,0.038111625,0.04164939,0.04518765,0.06548641,0.046405675,0.058597435,0.05194269,0.039435445,0.03920372,0.036502505,0.031406865,0.0307198,0.027603185,0.022131855,0.053926715,0.0769216,0.108403605,0.12441726,0.08817227,0.083248085,0.096683865,0.12623528,0.122405635,0.121875948,0.136756695,0.182792446,0.138420253,0.167152989,0.172449591,0.177218141,0.164484031,0.167373185,0.161610129,0.143629485,0.143221565,0.148897586,0.153772696,0.142407421,0.554262442,0.587126009,0.886968133,1.093494704,1.105092852,1.133417092,1.412265552,2.120651929,2.915139083,3.241757408,3.485780101,2.647920178,2.965739265,2.965739265,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.A. Mineral Industry,Greenhouse gas,Units,0.03764935,0.038111625,0.04164939,0.04518765,0.06548641,0.046405675,0.058597435,0.05194269,0.039435445,0.03920372,0.036502505,0.031406865,0.0307198,0.027603185,0.022131855,0.053926715,0.0769216,0.108403605,0.12441726,0.08817227,0.083248085,0.096683865,0.12623528,0.122405635,0.121875948,0.136756695,0.182792446,0.138420253,0.167152989,0.172449591,0.177218141,0.164484031,0.167373185,0.161610129,0.143629485,0.143221565,0.148897586,0.153772696,0.142407421,0.554262442,0.587126009,0.886968133,1.093494704,1.105092852,1.133417092,1.412265552,2.120651929,2.915139083,3.241757408,3.485780101,2.647920178,2.965739265,2.965739265,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Carbon dioxide,Units,0.026527377,0.027104173,0.027702654,0.028303993,0.028939979,0.029598007,0.030275844,0.030983557,0.031704555,0.032421881,0.03321299,0.034077378,0.034982092,0.035854247,0.036734704,0.037564695,0.038473401,0.03927321,0.040188768,0.041108306,0.042060323,0.042767573,0.04391175,0.045044337,0.046237284,0.047424241,0.04854138,0.049725377,0.050825817,0.051890351,0.052916295,0.054078675,0.055088726,0.236883051,0.057008514,0.057899142,0.058608247,0.059825302,0.060640437,0.084564553,0.075463097,0.068283768,0.064419032,0.064299429,0.065078891,0.065852604,0.066681954,0.067539513,0.068410153,0.070131389,0.070781141,0.071609363,0.072441927,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Greenhouse gas,Units,0.027485455,0.028081887,0.028700779,0.029323327,0.029981305,0.030662124,0.031363541,0.032095625,0.032841786,0.033585088,0.034402988,0.035295069,0.036228387,0.037129864,0.038040091,0.038900171,0.03983899,0.040669127,0.041616051,0.042569112,0.043557535,0.044304368,0.045490764,0.046667063,0.047903602,0.049132826,0.050290451,0.051513289,0.05265098,0.053751424,0.054812096,0.056008088,0.057050439,0.238875452,0.059029566,0.059946619,0.060679704,0.061918654,0.062754639,0.086699932,0.077620995,0.070465942,0.066626983,0.066534163,0.067340607,0.068140919,0.068996342,0.069879629,0.070775746,0.072522374,0.073197537,0.074051134,0.074909012,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Nitrous oxide,Units,0.000958078,0.000977714,0.000998125,0.001019334,0.001041326,0.001064116,0.001087697,0.001112068,0.00113723,0.001163207,0.001189998,0.001217691,0.001246295,0.001275617,0.001305387,0.001335475,0.001365588,0.001395917,0.001427283,0.001460806,0.001497211,0.001536795,0.001579014,0.001622726,0.001666318,0.001708585,0.00174907,0.001787911,0.001825163,0.001861073,0.001895802,0.001929412,0.001961713,0.001992401,0.002021053,0.002047476,0.002071456,0.002093352,0.002114202,0.002135379,0.002157898,0.002182174,0.00220795,0.002234733,0.002261716,0.002288315,0.002314388,0.002340117,0.002365593,0.002390985,0.002416396,0.00244177,0.002467084,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",3. Agriculture,Carbon dioxide,Units,0.026714285,0.026714285,0.026714285,0.026714285,0.022785713,0.01602857,0.020585712,0.024985712,0.023728569,0.022942854,0.022628568,0.026661901,0.027866662,0.038499994,0.03551428,0.034728566,0.041171422,0.058090468,0.051123802,0.060028562,0.068095227,0.074276179,0.103399986,0.092085701,0.112252365,0.114190458,0.122990458,0.128909505,0.143942836,0.105076176,0.088890463,0.086219036,0.090933321,0.084857131,0.02943809,0.000366667,0.003771429,,,,,,0.103295224,0.172542834,0.142947599,0.176209497,0.172490451,0.193809497,0.226704732,0.234142825,0.162171406,0.157142836,0.152318471,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",3. Agriculture,Greenhouse gas,Units,21.72542334,22.0104729,21.53660452,22.46398851,22.7396951,23.17289842,23.42174024,23.72511849,23.87841267,23.82699544,24.52222016,24.6087863,23.97411712,24.77690052,25.10599232,25.09448481,24.56598015,25.28426057,25.43040096,25.25047993,25.2929307,24.82914777,23.54515301,24.82403645,24.6005947,25.88867533,26.06452413,26.03682858,26.13361561,26.12407428,26.07765202,25.98585423,26.37489685,26.68305876,26.85437843,26.95156527,27.32374898,27.03768793,28.17266398,28.73285758,28.68304734,29.29186903,30.27836666,30.12530941,30.42193305,30.16442688,29.97019277,31.45071316,31.39193087,31.84402627,31.50384478,31.70401118,31.76171718,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",3. Agriculture,Methane,Units,20.27944199,20.53230221,20.0255381,20.91182926,21.14901256,21.53194255,21.72237135,21.95794592,22.06357619,21.99065553,22.578248,22.63777006,22.01061184,22.69814466,22.97862953,22.94722793,22.39100032,23.02056972,23.12943178,22.86209421,22.86729066,22.3708273,21.05945167,22.32816064,21.97508272,23.15338662,23.25300797,23.17295693,23.1689884,23.30779666,23.28046155,23.17906143,23.5245495,23.78791873,24.13637923,24.29996833,24.61022186,24.28123892,25.32120857,25.79967475,25.66211067,26.13324465,26.68983967,26.22041308,26.59862925,26.19031979,25.9521743,27.29012639,27.03130731,27.36695932,27.26865828,27.45179005,27.44541558,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",3. Agriculture,Nitrous oxide,Units,1.419267074,1.451456404,1.484352128,1.525444973,1.56789683,1.6249273,1.678783172,1.742186858,1.791107909,1.813397062,1.921343585,1.944354339,1.935638612,2.040255858,2.091848504,2.112528314,2.133808409,2.205600379,2.249845384,2.328357149,2.357544811,2.384044294,2.382301359,2.403790112,2.513259612,2.621098256,2.6885257,2.734962144,2.82068437,2.711201451,2.708300003,2.720573766,2.75941403,2.810282901,2.688561103,2.651230266,2.709755696,2.756449007,2.851455404,2.933182832,3.020936676,3.158624389,3.485231766,3.732353499,3.680356204,3.797897595,3.84552802,3.966777271,4.133918827,4.242924119,4.073015086,4.095078291,4.163983133,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals","4. Land-use, land-use change and forestry",Carbon dioxide,Units,,,,,,,,,,,,,,,,,,,,,-2.0668475,-2.0668475,-2.0668475,-2.0668475,-2.0668475,-2.0909245,-2.0942742,-2.0913689,-2.0782407,-1.8539825,-1.8386245,-4.6844414,-4.684973,-4.6880668,-4.6937258,-4.7032632,-4.7048505,-4.7095997,-4.7120941,-4.7129371,-4.7136139,2.4576647,2.4571037,2.4577157,2.4599501,2.4592723,2.4117571,2.3993749,2.4010308,2.3722062,2.3713214,2.37043693,2.36955279,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals","4. Land-use, land-use change and forestry",Greenhouse gas,Units,,,,,,,,,,,,,,,,,,,,,-1.3016929,-1.3016929,-1.3016929,-1.3016929,-1.3016929,-1.3257699,-1.7257583,-1.8362744,-1.6474691,-1.2961646,-1.393965,-4.1656817,-4.5685131,-3.794769,-3.9616115,-3.9313339,-4.2555149,-4.4067202,-4.0783712,-3.8001062,-3.6103148,3.1041563,3.5794965,3.6365901,3.5847824,2.61839,5.2116932,3.0872263,2.8775598,3.9092425,2.6081528,2.48885263,2.42876064,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals","4. Land-use, land-use change and forestry",Methane,Units,,,,,,,,,,,,,,,,,,,,,0.4289763,0.4289763,0.4289763,0.4289763,0.4289763,0.4289763,0.2856788,0.1973751,0.3342504,0.4225362,0.3449201,0.2782851,0.0624741,0.4792035,0.3927377,0.4140962,0.241043,0.1624776,0.3399563,0.4896819,0.5918572,0.346806,0.6020999,0.6323991,0.6034086,0.0853576,1.5020065,0.3689932,0.2556307,0.8245326,0.1270466,0.0635233,0.03176165,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals","4. Land-use, land-use change and forestry",Nitrous oxide,Units,,,,,,,,,,,,,,,,,,,,,0.3361783,0.3361783,0.3361783,0.3361783,0.3361783,0.3361783,0.0828371,0.0577194,0.0965212,0.1352817,0.0997394,0.2404746,0.0539858,0.4140943,0.3393766,0.3578331,0.2082926,0.1404019,0.2937666,0.423149,0.5114419,0.2996856,0.5202929,0.5464753,0.5214237,0.0737601,1.2979296,0.3188582,0.2208983,0.7125037,0.1097848,0.0548924,0.0274462,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",5. Waste,Greenhouse gas,Units,1.623988822,1.65720872,1.691768339,1.733844313,1.773446525,1.812918532,1.856749388,1.900513505,1.948208657,1.990456404,2.042983946,2.096598299,2.150725475,2.213527018,2.261171877,2.313039369,2.367321628,2.433241901,2.496361356,2.568532801,2.633243636,2.687206929,2.757395929,2.825860182,2.896956723,2.964472338,3.027646717,3.086822314,3.143629576,3.198289504,3.25202702,3.307250413,3.353761073,3.46113668,3.445486951,3.482853512,3.529461109,3.573043555,3.622037126,3.669484282,3.714474179,3.769416868,3.824692973,3.884464556,3.944226112,4.005080559,4.061479732,4.117413104,4.173731288,4.221494792,4.285124629,4.340929027,4.39749983,,,,,,,,
